component,age_years,weight_kg,contains_lithium,contains_lead,contains_mercury,contains_cadmium,contains_cfc,recyclable,material_type,weight_class,condition,region_risk,disposal_history,hazard_score
transistor,2.46,2.21,0,0,0,0,0,1,semiconductor,light,working,high,informal,28.24
transistor,0.76,43.01,0,0,0,0,0,1,semiconductor,light,working,high,formal,23.22
transistor,4.47,45.68,0,0,0,0,0,1,semiconductor,light,broken,medium,none,37.46
transistor,8.06,11.57,0,0,0,0,0,1,semiconductor,light,damaged,low,informal,29.57
transistor,2.84,38.64,0,0,0,0,0,1,semiconductor,light,broken,low,informal,34.68
transistor,6.32,32.63,0,0,0,0,0,1,semiconductor,light,damaged,medium,formal,27.16
transistor,5.2,3.16,0,0,0,0,0,1,semiconductor,light,damaged,medium,informal,36.82
transistor,1.6,21.28,0,0,0,0,0,1,semiconductor,light,damaged,high,none,25.61
transistor,7.17,31.23,0,0,0,0,0,1,semiconductor,light,broken,high,none,46.44
transistor,0.71,3.73,0,0,0,0,0,1,semiconductor,light,broken,high,informal,46.69
transistor,10.75,35.62,0,0,0,0,0,1,semiconductor,light,broken,medium,formal,31.11
transistor,6.84,6.34,0,0,0,0,0,1,semiconductor,light,broken,low,formal,20.06
transistor,6.56,32.24,0,0,0,0,0,1,semiconductor,light,damaged,high,informal,45.86
transistor,0.79,34.24,0,0,0,0,0,1,semiconductor,light,broken,low,informal,31.88
transistor,11.15,21.2,0,0,0,0,0,1,semiconductor,light,damaged,high,formal,36.67
transistor,6.41,50.15,0,0,0,0,0,1,semiconductor,light,broken,medium,formal,37.08
transistor,6.02,51.54,0,0,0,0,0,1,semiconductor,light,broken,high,none,37.4
transistor,9.41,44.39,0,0,0,0,0,1,semiconductor,light,damaged,low,none,39.71
transistor,5.74,21.81,0,0,0,0,0,1,semiconductor,light,damaged,medium,formal,23.86
transistor,2.65,24.39,0,0,0,0,0,1,semiconductor,light,broken,high,none,42.44
transistor,11.31,8.44,0,0,0,0,0,1,semiconductor,light,working,medium,formal,26.03
transistor,11.66,15.29,0,0,0,0,0,1,semiconductor,light,damaged,medium,formal,34.88
transistor,7.29,26.6,0,0,0,0,0,1,semiconductor,light,damaged,medium,formal,19.42
transistor,0.52,18.48,0,0,0,0,0,1,semiconductor,light,damaged,medium,formal,20.73
transistor,6.34,41.55,0,0,0,0,0,1,semiconductor,light,damaged,high,informal,45.11
transistor,5.42,42.1,0,0,0,0,0,1,semiconductor,light,damaged,medium,none,30.84
transistor,2.51,20.32,0,0,0,0,0,1,semiconductor,light,working,medium,formal,20.38
transistor,9.55,21.88,0,0,0,0,0,1,semiconductor,light,broken,medium,informal,44.89
transistor,10.11,43.8,0,0,0,0,0,1,semiconductor,light,broken,low,informal,40.05
transistor,8.36,35.28,0,0,0,0,0,1,semiconductor,light,broken,medium,informal,46.58
transistor,1.92,41.42,0,0,0,0,0,1,semiconductor,light,broken,low,none,24.32
transistor,5.33,11.66,0,0,0,0,0,1,semiconductor,light,damaged,medium,none,29.49
transistor,9.4,36.43,0,0,0,0,0,1,semiconductor,light,working,high,none,35.7
transistor,5.87,25.2,0,0,0,0,0,1,semiconductor,light,broken,medium,formal,26.69
transistor,11.39,55.23,0,0,0,0,0,1,semiconductor,light,damaged,medium,formal,31.26
transistor,2.34,0.47,0,0,0,0,0,1,semiconductor,light,damaged,low,formal,14.79
transistor,1.38,12.31,0,0,0,0,0,1,semiconductor,light,broken,high,informal,37.58
transistor,1.3,15.46,0,0,0,0,0,1,semiconductor,light,damaged,high,informal,33.59
transistor,5.01,7.11,0,0,0,0,0,1,semiconductor,light,broken,medium,none,42.87
transistor,10.93,55.26,0,0,0,0,0,1,semiconductor,light,damaged,medium,formal,31.37
transistor,11.26,27.48,0,0,0,0,0,1,semiconductor,light,working,medium,formal,35.58
transistor,4.38,4.31,0,0,0,0,0,1,semiconductor,light,broken,high,none,41.74
transistor,4.72,45.65,0,0,0,0,0,1,semiconductor,light,damaged,low,formal,17.08
transistor,11.98,2.96,0,0,0,0,0,1,semiconductor,light,damaged,medium,informal,36.47
transistor,7.07,9.01,0,0,0,0,0,1,semiconductor,light,broken,medium,informal,42.88
transistor,10.11,36.5,0,0,0,0,0,1,semiconductor,light,damaged,medium,none,37.33
transistor,10.59,6.24,0,0,0,0,0,1,semiconductor,light,damaged,high,informal,40.32
transistor,7.43,59.99,0,0,0,0,0,1,semiconductor,light,damaged,low,formal,16.96
transistor,0.99,33.53,0,0,0,0,0,1,semiconductor,light,damaged,low,none,17.68
transistor,4.46,59.43,0,0,0,0,0,1,semiconductor,light,damaged,high,informal,40.85
transistor,9.62,46.14,0,0,0,0,0,1,semiconductor,light,damaged,high,none,35.62
transistor,5.08,45.5,0,0,0,0,0,1,semiconductor,light,damaged,low,formal,22.91
transistor,8.35,15.07,0,0,0,0,0,1,semiconductor,light,damaged,high,informal,39.17
transistor,7.0,30.24,0,0,0,0,0,1,semiconductor,light,working,low,formal,13.09
transistor,11.82,28.12,0,0,0,0,0,1,semiconductor,light,broken,high,informal,46.36
transistor,8.42,16.35,0,0,0,0,0,1,semiconductor,light,broken,low,none,38.55
transistor,1.65,52.87,0,0,0,0,0,1,semiconductor,light,damaged,medium,informal,33.65
transistor,11.4,2.49,0,0,0,0,0,1,semiconductor,light,broken,medium,none,36.78
transistor,4.91,28.32,0,0,0,0,0,1,semiconductor,light,broken,medium,informal,43.33
transistor,7.2,8.61,0,0,0,0,0,1,semiconductor,light,damaged,medium,informal,38.19
transistor,10.51,46.55,0,0,0,0,0,1,semiconductor,light,working,high,informal,34.52
transistor,8.21,14.19,0,0,0,0,0,1,semiconductor,light,damaged,low,formal,26.53
transistor,1.56,14.39,0,0,0,0,0,1,semiconductor,light,working,medium,formal,9.85
transistor,11.37,55.99,0,0,0,0,0,1,semiconductor,light,working,medium,formal,25.32
transistor,11.22,31.38,0,0,0,0,0,1,semiconductor,light,working,medium,formal,30.46
transistor,5.9,23.03,0,0,0,0,0,1,semiconductor,light,working,low,formal,11.01
transistor,9.79,8.12,0,0,0,0,0,1,semiconductor,light,damaged,medium,formal,28.13
transistor,5.1,35.58,0,0,0,0,0,1,semiconductor,light,damaged,medium,informal,40.61
heat-sink,8.2,1.61,0,0,0,0,0,1,metal,light,damaged,low,formal,19.15
heat-sink,10.65,4.21,0,0,0,0,0,1,metal,light,damaged,medium,formal,21.71
heat-sink,9.3,44.66,0,0,0,0,0,1,metal,light,broken,low,formal,24.2
heat-sink,10.79,3.44,0,0,0,0,0,1,metal,light,damaged,medium,formal,24.91
heat-sink,6.41,36.58,0,0,0,0,0,1,metal,light,working,medium,informal,21.27
heat-sink,4.44,16.01,0,0,0,0,0,1,metal,light,broken,high,formal,25.92
heat-sink,9.36,6.63,0,0,0,0,0,1,metal,light,working,medium,formal,15.52
heat-sink,11.79,42.69,0,0,0,0,0,1,metal,light,damaged,medium,none,29.46
heat-sink,8.67,45.7,0,0,0,0,0,1,metal,light,broken,low,none,26.48
heat-sink,8.33,14.86,0,0,0,0,0,1,metal,light,damaged,medium,informal,20.07
heat-sink,5.58,31.76,0,0,0,0,0,1,metal,light,damaged,medium,formal,17.11
heat-sink,9.54,10.16,0,0,0,0,0,1,metal,light,working,high,informal,21.2
heat-sink,11.44,42.86,0,0,0,0,0,1,metal,light,damaged,medium,informal,30.09
heat-sink,6.41,0.64,0,0,0,0,0,1,metal,light,damaged,medium,informal,21.23
heat-sink,2.96,33.11,0,0,0,0,0,1,metal,light,broken,low,formal,11.34
heat-sink,4.86,49.09,0,0,0,0,0,1,metal,light,broken,low,informal,20.54
heat-sink,7.82,31.31,0,0,0,0,0,1,metal,light,damaged,low,informal,26.61
heat-sink,9.28,8.05,0,0,0,0,0,1,metal,light,working,high,informal,24.39
heat-sink,10.36,3.5,0,0,0,0,0,1,metal,light,damaged,medium,none,25.1
heat-sink,5.18,51.95,0,0,0,0,0,1,metal,light,broken,high,none,30.81
heat-sink,0.57,2.87,0,0,0,0,0,1,metal,light,working,medium,none,10.57
heat-sink,5.83,6.22,0,0,0,0,0,1,metal,light,damaged,medium,informal,23.83
heat-sink,5.54,1.05,0,0,0,0,0,1,metal,light,broken,medium,informal,30.71
heat-sink,3.5,47.96,0,0,0,0,0,1,metal,light,damaged,low,informal,14.12
heat-sink,2.76,45.47,0,0,0,0,0,1,metal,light,damaged,high,none,25.31
heat-sink,7.88,40.14,0,0,0,0,0,1,metal,light,broken,medium,informal,29.34
heat-sink,7.82,17.88,0,0,0,0,0,1,metal,light,working,medium,formal,4.95
heat-sink,9.15,22.52,0,0,0,0,0,1,metal,light,damaged,medium,none,30.04
heat-sink,4.6,57.83,0,0,0,0,0,1,metal,light,broken,high,none,38.23
heat-sink,9.03,41.77,0,0,0,0,0,1,metal,light,broken,high,none,27.46
heat-sink,4.51,49.98,0,0,0,0,0,1,metal,light,damaged,medium,informal,22.25
heat-sink,3.01,37.53,0,0,0,0,0,1,metal,light,damaged,high,informal,26.21
heat-sink,3.13,22.92,0,0,0,0,0,1,metal,light,damaged,low,informal,12.35
heat-sink,0.64,10.29,0,0,0,0,0,1,metal,light,broken,low,formal,13.77
heat-sink,9.21,35.17,0,0,0,0,0,1,metal,light,broken,high,formal,31.08
heat-sink,6.86,38.66,0,0,0,0,0,1,metal,light,working,high,informal,24.63
heat-sink,1.16,56.24,0,0,0,0,0,1,metal,light,damaged,medium,informal,16.49
heat-sink,1.38,42.36,0,0,0,0,0,1,metal,light,damaged,medium,formal,3.74
heat-sink,8.78,50.03,0,0,0,0,0,1,metal,light,damaged,medium,formal,28.42
heat-sink,11.06,22.89,0,0,0,0,0,1,metal,light,broken,medium,none,31.3
heat-sink,5.08,19.15,0,0,0,0,0,1,metal,light,broken,low,formal,16.64
heat-sink,5.12,11.22,0,0,0,0,0,1,metal,light,damaged,medium,informal,22.1
heat-sink,0.97,39.37,0,0,0,0,0,1,metal,light,broken,high,none,28.02
heat-sink,4.21,0.81,0,0,0,0,0,1,metal,light,broken,high,none,30.38
heat-sink,3.16,15.11,0,0,0,0,0,1,metal,light,damaged,high,formal,16.61
heat-sink,9.8,55.22,0,0,0,0,0,1,metal,light,damaged,medium,none,29.17
heat-sink,6.59,41.07,0,0,0,0,0,1,metal,light,damaged,low,none,21.28
heat-sink,3.77,19.07,0,0,0,0,0,1,metal,light,damaged,high,informal,22.93
heat-sink,10.65,18.45,0,0,0,0,0,1,metal,light,damaged,high,formal,25.28
heat-sink,4.59,19.33,0,0,0,0,0,1,metal,light,damaged,low,none,5.54
heat-sink,11.25,33.92,0,0,0,0,0,1,metal,light,damaged,low,none,25.21
heat-sink,11.76,35.73,0,0,0,0,0,1,metal,light,broken,medium,formal,21.02
heat-sink,9.67,2.11,0,0,0,0,0,1,metal,light,broken,low,none,27.81
heat-sink,7.37,27.46,0,0,0,0,0,1,metal,light,damaged,medium,informal,19.93
heat-sink,5.54,21.54,0,0,0,0,0,1,metal,light,damaged,low,none,11.04
heat-sink,5.99,51.99,0,0,0,0,0,1,metal,light,working,medium,informal,16.2
heat-sink,2.45,49.05,0,0,0,0,0,1,metal,light,damaged,medium,none,20.06
heat-sink,7.74,44.45,0,0,0,0,0,1,metal,light,broken,low,none,26.38
heat-sink,7.56,4.18,0,0,0,0,0,1,metal,light,damaged,low,none,21.49
heat-sink,2.61,36.37,0,0,0,0,0,1,metal,light,working,medium,none,10.38
heat-sink,8.81,48.91,0,0,0,0,0,1,metal,light,broken,low,informal,28.51
heat-sink,2.69,33.17,0,0,0,0,0,1,metal,light,damaged,medium,none,25.16
heat-sink,5.19,1.6,0,0,0,0,0,1,metal,light,working,high,none,15.13
heat-sink,11.29,39.77,0,0,0,0,0,1,metal,light,broken,high,informal,45.69
heat-sink,6.01,11.18,0,0,0,0,0,1,metal,light,damaged,high,none,26.12
heat-sink,1.49,3.43,0,0,0,0,0,1,metal,light,damaged,medium,informal,24.82
heat-sink,0.57,59.38,0,0,0,0,0,1,metal,light,damaged,high,informal,23.84
heat-sink,8.66,31.65,0,0,0,0,0,1,metal,light,damaged,low,none,18.97
heat-sink,10.98,5.6,0,0,0,0,0,1,metal,light,damaged,high,formal,28.9
heat-sink,7.36,24.95,0,0,0,0,0,1,metal,light,damaged,low,none,27.21
heat-sink,9.08,40.25,0,0,0,0,0,1,metal,light,damaged,low,formal,15.74
heat-sink,4.03,6.12,0,0,0,0,0,1,metal,light,working,medium,none,17.38
heat-sink,11.07,53.81,0,0,0,0,0,1,metal,light,broken,high,informal,42.61
heat-sink,2.96,16.04,0,0,0,0,0,1,metal,light,working,medium,informal,10.1
heat-sink,2.27,27.2,0,0,0,0,0,1,metal,light,broken,medium,none,20.83
heat-sink,7.12,27.81,0,0,0,0,0,1,metal,light,damaged,high,none,26.81
heat-sink,11.34,23.9,0,0,0,0,0,1,metal,light,working,medium,formal,10.29
heat-sink,5.06,6.68,0,0,0,0,0,1,metal,light,working,medium,informal,12.39
heat-sink,8.65,39.63,0,0,0,0,0,1,metal,light,working,medium,formal,14.29
heat-sink,2.82,20.49,0,0,0,0,0,1,metal,light,broken,medium,none,26.04
heat-sink,3.54,12.61,0,0,0,0,0,1,metal,light,broken,medium,none,32.52
heat-sink,8.96,16.21,0,0,0,0,0,1,metal,light,damaged,high,informal,39.6
heat-sink,6.78,42.16,0,0,0,0,0,1,metal,light,broken,medium,informal,31.7
heat-sink,8.91,27.8,0,0,0,0,0,1,metal,light,damaged,medium,none,26.43
heat-sink,10.66,6.52,0,0,0,0,0,1,metal,light,damaged,medium,none,22.47
heat-sink,0.8,33.93,0,0,0,0,0,1,metal,light,working,high,none,20.74
heat-sink,5.8,25.76,0,0,0,0,0,1,metal,light,broken,medium,formal,20.03
heat-sink,2.15,1.57,0,0,0,0,0,1,metal,light,working,high,formal,12.61
heat-sink,8.88,15.12,0,0,0,0,0,1,metal,light,damaged,high,formal,19.74
heat-sink,1.76,29.4,0,0,0,0,0,1,metal,light,damaged,medium,none,12.44
heat-sink,6.76,1.94,0,0,0,0,0,1,metal,light,damaged,low,informal,16.11
heat-sink,9.92,54.67,0,0,0,0,0,1,metal,light,broken,medium,informal,36.36
heat-sink,11.02,19.25,0,0,0,0,0,1,metal,light,broken,low,formal,26.14
heat-sink,9.57,55.8,0,0,0,0,0,1,metal,light,working,low,none,17.6
heat-sink,2.54,40.94,0,0,0,0,0,1,metal,light,damaged,low,formal,12.76
heat-sink,8.64,37.32,0,0,0,0,0,1,metal,light,damaged,medium,formal,19.64
heat-sink,5.2,1.72,0,0,0,0,0,1,metal,light,working,medium,informal,15.66
heat-sink,6.82,4.7,0,0,0,0,0,1,metal,light,broken,low,none,22.05
heat-sink,0.5,52.94,0,0,0,0,0,1,metal,light,working,high,informal,13.12
heat-sink,1.32,46.05,0,0,0,0,0,1,metal,light,working,high,formal,15.6
heat-sink,6.01,43.38,0,0,0,0,0,1,metal,light,damaged,low,none,17.69
heat-sink,4.68,15.43,0,0,0,0,0,1,metal,light,broken,medium,informal,18.18
heat-sink,5.14,42.76,0,0,0,0,0,1,metal,light,broken,medium,informal,30.64
heat-sink,1.2,5.75,0,0,0,0,0,1,metal,light,working,medium,none,13.33
heat-sink,4.1,23.06,0,0,0,0,0,1,metal,light,broken,high,none,28.66
heat-sink,0.68,6.43,0,0,0,0,0,1,metal,light,damaged,medium,formal,8.45
heat-sink,2.07,10.87,0,0,0,0,0,1,metal,light,damaged,medium,informal,15.69
heat-sink,1.61,13.6,0,0,0,0,0,1,metal,light,broken,high,informal,24.54
heat-sink,11.04,38.57,0,0,0,0,0,1,metal,light,working,high,formal,15.51
heat-sink,5.01,38.76,0,0,0,0,0,1,metal,light,damaged,medium,informal,25.33
heat-sink,4.43,57.56,0,0,0,0,0,1,metal,light,broken,medium,formal,18.67
heat-sink,2.92,21.97,0,0,0,0,0,1,metal,light,broken,low,formal,16.0
heat-sink,6.18,16.59,0,0,0,0,0,1,metal,light,damaged,medium,informal,21.74
heat-sink,1.11,36.5,0,0,0,0,0,1,metal,light,broken,medium,none,20.19
heat-sink,8.7,56.12,0,0,0,0,0,1,metal,light,working,low,formal,9.67
heat-sink,7.11,5.03,0,0,0,0,0,1,metal,light,damaged,medium,informal,26.08
heat-sink,3.47,4.39,0,0,0,0,0,1,metal,light,broken,medium,informal,27.19
heat-sink,7.0,54.1,0,0,0,0,0,1,metal,light,damaged,high,none,27.14
heat-sink,7.13,56.03,0,0,0,0,0,1,metal,light,damaged,medium,formal,23.93
heat-sink,9.4,9.0,0,0,0,0,0,1,metal,light,damaged,low,none,23.84
heat-sink,2.32,54.25,0,0,0,0,0,1,metal,light,working,medium,none,8.08
heat-sink,6.19,5.08,0,0,0,0,0,1,metal,light,broken,medium,formal,22.28
heat-sink,6.98,4.62,0,0,0,0,0,1,metal,light,broken,high,none,29.24
heat-sink,0.9,39.09,0,0,0,0,0,1,metal,light,damaged,medium,none,10.42
heat-sink,2.43,0.59,0,0,0,0,0,1,metal,light,working,low,formal,0.0
heat-sink,2.58,45.01,0,0,0,0,0,1,metal,light,working,medium,informal,12.21
heat-sink,6.39,56.03,0,0,0,0,0,1,metal,light,working,medium,none,8.28
heat-sink,5.07,40.82,0,0,0,0,0,1,metal,light,broken,low,formal,19.6
heat-sink,4.24,13.97,0,0,0,0,0,1,metal,light,damaged,low,formal,8.66
heat-sink,3.33,55.98,0,0,0,0,0,1,metal,light,broken,high,formal,23.28
heat-sink,10.12,24.5,0,0,0,0,0,1,metal,light,damaged,medium,none,27.34
heat-sink,11.17,14.29,0,0,0,0,0,1,metal,light,damaged,low,none,22.96
heat-sink,2.28,51.69,0,0,0,0,0,1,metal,light,damaged,medium,formal,14.67
heat-sink,0.79,24.39,0,0,0,0,0,1,metal,light,working,medium,formal,1.64
heat-sink,3.4,52.66,0,0,0,0,0,1,metal,light,damaged,medium,informal,18.36
heat-sink,6.78,14.26,0,0,0,0,0,1,metal,light,damaged,medium,none,19.58
heat-sink,11.4,6.96,0,0,0,0,0,1,metal,light,damaged,medium,formal,23.36
heat-sink,6.07,32.27,0,0,0,0,0,1,metal,light,working,medium,none,17.1
heat-sink,7.1,15.93,0,0,0,0,0,1,metal,light,damaged,medium,informal,15.0
heat-sink,8.77,53.03,0,0,0,0,0,1,metal,light,working,high,informal,24.52
heat-sink,8.56,51.34,0,0,0,0,0,1,metal,light,damaged,high,formal,27.07
heat-sink,10.51,53.55,0,0,0,0,0,1,metal,light,damaged,medium,informal,24.11
heat-sink,11.77,19.19,0,0,0,0,0,1,metal,light,broken,medium,informal,35.7
heat-sink,7.07,56.27,0,0,0,0,0,1,metal,light,working,medium,none,15.1
heat-sink,9.07,54.3,0,0,0,0,0,1,metal,light,working,low,informal,15.28
heat-sink,1.2,31.33,0,0,0,0,0,1,metal,light,damaged,low,informal,7.37
heat-sink,5.0,59.4,0,0,0,0,0,1,metal,light,working,medium,none,12.96
heat-sink,8.51,6.64,0,0,0,0,0,1,metal,light,damaged,high,informal,34.25
heat-sink,8.58,44.75,0,0,0,0,0,1,metal,light,damaged,high,informal,33.95
heat-sink,5.3,45.02,0,0,0,0,0,1,metal,light,damaged,medium,none,19.05
Passive-Component,7.22,23.44,0,0,0,0,0,1,semiconductor,light,working,high,formal,27.23
Passive-Component,7.85,55.33,0,0,0,0,0,1,semiconductor,light,working,medium,none,32.16
Passive-Component,9.21,31.54,0,0,0,0,0,1,semiconductor,light,damaged,high,none,40.27
Passive-Component,11.96,26.08,0,0,0,0,0,1,semiconductor,light,working,medium,formal,31.0
Passive-Component,1.9,16.9,0,0,0,0,0,1,semiconductor,light,working,medium,formal,15.89
Passive-Component,7.08,57.88,0,0,0,0,0,1,semiconductor,light,broken,high,formal,40.77
Passive-Component,3.55,4.59,0,0,0,0,0,1,semiconductor,light,broken,low,informal,30.98
Passive-Component,11.89,45.41,0,0,0,0,0,1,semiconductor,light,broken,medium,none,40.78
Passive-Component,7.92,56.77,0,0,0,0,0,1,semiconductor,light,damaged,medium,none,39.26
Passive-Component,11.77,29.63,0,0,0,0,0,1,semiconductor,light,damaged,medium,none,36.94
Passive-Component,7.92,2.7,0,0,0,0,0,1,semiconductor,light,damaged,low,none,30.18
Passive-Component,9.68,2.8,0,0,0,0,0,1,semiconductor,light,working,medium,formal,17.51
Passive-Component,4.39,59.89,0,0,0,0,0,1,semiconductor,light,broken,high,none,38.14
Passive-Component,3.19,49.81,0,0,0,0,0,1,semiconductor,light,damaged,low,informal,23.81
Passive-Component,6.33,31.69,0,0,0,0,0,1,semiconductor,light,broken,medium,none,46.01
Passive-Component,11.2,54.46,0,0,0,0,0,1,semiconductor,light,working,low,informal,27.47
Passive-Component,5.46,38.46,0,0,0,0,0,1,semiconductor,light,broken,low,informal,36.63
Passive-Component,11.59,28.73,0,0,0,0,0,1,semiconductor,light,working,high,none,36.94
Passive-Component,4.58,53.25,0,0,0,0,0,1,semiconductor,light,broken,medium,informal,42.29
Passive-Component,5.56,18.14,0,0,0,0,0,1,semiconductor,light,working,medium,formal,13.97
Passive-Component,6.73,36.1,0,0,0,0,0,1,semiconductor,light,damaged,medium,informal,35.72
Passive-Component,11.86,26.38,0,0,0,0,0,1,semiconductor,light,damaged,low,none,39.05
Passive-Component,10.29,56.55,0,0,0,0,0,1,semiconductor,light,broken,medium,informal,54.55
Passive-Component,2.31,51.37,0,0,0,0,0,1,semiconductor,light,broken,medium,formal,23.17
Passive-Component,2.12,41.03,0,0,0,0,0,1,semiconductor,light,damaged,high,none,37.79
Passive-Component,1.03,55.92,0,0,0,0,0,1,semiconductor,light,damaged,high,informal,43.2
Passive-Component,8.67,3.38,0,0,0,0,0,1,semiconductor,light,damaged,high,none,39.48
Passive-Component,11.72,59.71,0,0,0,0,0,1,semiconductor,light,working,high,formal,34.88
Passive-Component,8.43,20.29,0,0,0,0,0,1,semiconductor,light,broken,low,informal,32.81
Passive-Component,7.92,7.87,0,0,0,0,0,1,semiconductor,light,broken,high,none,44.49
Passive-Component,10.39,21.58,0,0,0,0,0,1,semiconductor,light,damaged,medium,formal,31.66
Passive-Component,0.94,43.17,0,0,0,0,0,1,semiconductor,light,damaged,high,informal,36.37
Passive-Component,1.75,55.93,0,0,0,0,0,1,semiconductor,light,damaged,high,informal,29.75
Passive-Component,2.8,32.56,0,0,0,0,0,1,semiconductor,light,damaged,medium,none,32.73
Passive-Component,8.44,2.76,0,0,0,0,0,1,semiconductor,light,damaged,medium,formal,29.23
Passive-Component,9.55,55.41,0,0,0,0,0,1,semiconductor,light,damaged,low,none,40.3
Passive-Component,11.49,34.82,0,0,0,0,0,1,semiconductor,light,damaged,medium,informal,41.1
Passive-Component,7.73,47.39,0,0,0,0,0,1,semiconductor,light,working,low,informal,26.88
Passive-Component,2.53,38.1,0,0,0,0,0,1,semiconductor,light,damaged,high,none,29.75
Passive-Component,7.94,59.57,0,0,0,0,0,1,semiconductor,light,damaged,low,formal,25.93
Passive-Component,4.18,11.76,0,0,0,0,0,1,semiconductor,light,broken,high,formal,33.5
Passive-Component,10.95,30.16,0,0,0,0,0,1,semiconductor,light,damaged,medium,informal,37.01
Passive-Component,4.94,20.39,0,0,0,0,0,1,semiconductor,light,damaged,medium,formal,25.42
Passive-Component,5.27,37.72,0,0,0,0,0,1,semiconductor,light,broken,low,formal,25.3
Passive-Component,2.73,30.14,0,0,0,0,0,1,semiconductor,light,damaged,high,formal,34.04
Passive-Component,10.97,57.53,0,0,0,0,0,1,semiconductor,light,broken,high,formal,45.93
Passive-Component,2.77,0.4,0,0,0,0,0,1,semiconductor,light,broken,high,formal,41.62
Passive-Component,11.17,38.82,0,0,0,0,0,1,semiconductor,light,broken,medium,informal,48.94
Passive-Component,6.74,23.02,0,0,0,0,0,1,semiconductor,light,working,high,none,29.97
Passive-Component,6.51,21.6,0,0,0,0,0,1,semiconductor,light,working,medium,formal,26.78
Passive-Component,1.42,45.33,0,0,0,0,0,1,semiconductor,light,working,high,informal,21.48
Passive-Component,10.2,21.68,0,0,0,0,0,1,semiconductor,light,damaged,high,informal,50.0
Passive-Component,0.69,23.42,0,0,0,0,0,1,semiconductor,light,damaged,medium,informal,29.33
Passive-Component,9.2,24.8,0,0,0,0,0,1,semiconductor,light,damaged,low,formal,25.54
Passive-Component,2.28,28.91,0,0,0,0,0,1,semiconductor,light,damaged,high,formal,32.31
Passive-Component,6.44,52.39,0,0,0,0,0,1,semiconductor,light,working,low,none,32.43
Passive-Component,4.47,1.07,0,0,0,0,0,1,semiconductor,light,damaged,medium,informal,32.08
Passive-Component,6.05,27.56,0,0,0,0,0,1,semiconductor,light,broken,low,none,30.43
Passive-Component,7.19,47.75,0,0,0,0,0,1,semiconductor,light,damaged,medium,none,33.62
Passive-Component,2.79,29.78,0,0,0,0,0,1,semiconductor,light,broken,medium,none,36.88
Passive-Component,8.64,46.72,0,0,0,0,0,1,semiconductor,light,damaged,medium,none,42.29
Passive-Component,4.47,40.2,0,0,0,0,0,1,semiconductor,light,damaged,low,none,30.24
Passive-Component,6.5,41.0,0,0,0,0,0,1,semiconductor,light,damaged,medium,informal,29.41
Passive-Component,8.73,48.36,0,0,0,0,0,1,semiconductor,light,damaged,medium,none,39.43
Passive-Component,8.5,42.25,0,0,0,0,0,1,semiconductor,light,damaged,medium,informal,35.51
Passive-Component,8.46,5.6,0,0,0,0,0,1,semiconductor,light,broken,high,none,46.24
Passive-Component,10.93,24.52,0,0,0,0,0,1,semiconductor,light,broken,low,formal,31.74
