component,age_years,weight_kg,contains_lithium,contains_lead,contains_mercury,contains_cadmium,recyclable,material_type,weight_class,condition,region_risk,disposal_history,hazard_score
semiconductor-diode,1.0,7.29,0,0,0,0,1,semiconductor,light,damaged,high,none,43.98
semiconductor-diode,1.11,3.61,0,0,0,0,1,semiconductor,light,damaged,medium,none,27.09
semiconductor-diode,5.13,14.45,0,0,0,0,1,semiconductor,light,damaged,high,formal,44.83
semiconductor-diode,11.98,4.03,0,0,0,0,1,semiconductor,light,damaged,medium,informal,47.4
semiconductor-diode,3.17,0.96,0,0,0,0,1,semiconductor,light,damaged,medium,formal,26.45
semiconductor-diode,11.43,11.63,0,0,0,0,1,semiconductor,light,broken,medium,none,46.47
semiconductor-diode,6.06,11.48,0,0,0,0,1,semiconductor,light,damaged,high,informal,41.49
semiconductor-diode,7.47,9.79,0,0,0,0,1,semiconductor,light,working,medium,informal,31.18
semiconductor-diode,10.01,1.53,0,0,0,0,1,semiconductor,light,damaged,high,informal,52.15
semiconductor-diode,6.17,9.97,0,0,0,0,1,semiconductor,light,broken,high,informal,48.49
semiconductor-diode,2.12,6.52,0,0,0,0,1,semiconductor,light,working,low,informal,33.74
semiconductor-diode,0.57,4.32,0,0,0,0,1,semiconductor,light,working,high,formal,25.65
semiconductor-diode,10.49,12.87,0,0,0,0,1,semiconductor,light,working,low,informal,33.16
semiconductor-diode,4.51,11.75,0,0,0,0,1,semiconductor,light,damaged,high,none,42.53
semiconductor-diode,7.57,8.47,0,0,0,0,1,semiconductor,light,damaged,medium,formal,35.78
semiconductor-diode,7.7,1.69,0,0,0,0,1,semiconductor,light,broken,medium,formal,38.58
semiconductor-diode,3.92,11.55,0,0,0,0,1,semiconductor,light,damaged,medium,none,37.92
semiconductor-diode,2.52,15.65,0,0,0,0,1,semiconductor,light,damaged,medium,informal,31.27
semiconductor-diode,8.17,1.61,0,0,0,0,1,semiconductor,light,broken,low,formal,42.12
semiconductor-diode,1.38,18.42,0,0,0,0,1,semiconductor,light,broken,medium,informal,40.68
semiconductor-diode,9.03,6.57,0,0,0,0,1,semiconductor,light,damaged,high,none,45.24
semiconductor-diode,3.17,5.96,0,0,0,0,1,semiconductor,light,damaged,medium,informal,35.87
semiconductor-diode,7.64,15.25,0,0,0,0,1,semiconductor,light,broken,high,formal,54.98
semiconductor-diode,1.1,5.11,0,0,0,0,1,semiconductor,light,damaged,high,none,40.48
semiconductor-diode,6.25,10.91,0,0,0,0,1,semiconductor,light,broken,medium,informal,44.79
semiconductor-diode,10.95,4.37,0,0,0,0,1,semiconductor,light,damaged,high,formal,42.4
semiconductor-diode,9.64,3.67,0,0,0,0,1,semiconductor,light,broken,medium,formal,49.48
semiconductor-diode,7.79,8.55,0,0,0,0,1,semiconductor,light,broken,medium,informal,45.19
semiconductor-diode,1.22,18.44,0,0,0,0,1,semiconductor,light,working,medium,none,24.03
semiconductor-diode,3.27,15.2,0,0,0,0,1,semiconductor,light,damaged,high,none,32.97
semiconductor-diode,7.96,14.51,0,0,0,0,1,semiconductor,light,damaged,medium,informal,39.87
semiconductor-diode,4.12,7.77,0,0,0,0,1,semiconductor,light,damaged,low,informal,35.28
semiconductor-diode,6.18,11.77,0,0,0,0,1,semiconductor,light,damaged,medium,none,36.82
semiconductor-diode,0.99,19.39,0,0,0,0,1,semiconductor,light,broken,medium,formal,33.37
semiconductor-diode,2.15,3.36,0,0,0,0,1,semiconductor,light,working,high,informal,36.08
semiconductor-diode,9.6,17.65,0,0,0,0,1,semiconductor,light,broken,medium,none,48.66
semiconductor-diode,8.82,1.42,0,0,0,0,1,semiconductor,light,damaged,medium,none,44.42
semiconductor-diode,0.64,6.65,0,0,0,0,1,semiconductor,light,working,medium,none,15.53
semiconductor-diode,2.87,10.55,0,0,0,0,1,semiconductor,light,working,low,informal,24.08
semiconductor-diode,0.86,2.14,0,0,0,0,1,semiconductor,light,damaged,medium,formal,21.99
semiconductor-diode,7.09,16.77,0,0,0,0,1,semiconductor,light,broken,low,informal,40.67
semiconductor-diode,10.34,18.13,0,0,0,0,1,semiconductor,light,broken,high,none,53.31
semiconductor-diode,7.78,13.58,0,0,0,0,1,semiconductor,light,broken,medium,informal,49.62
semiconductor-diode,0.7,13.98,0,0,0,0,1,semiconductor,light,broken,high,none,40.81
semiconductor-diode,8.41,0.7,0,0,0,0,1,semiconductor,light,broken,medium,informal,42.62
semiconductor-diode,5.46,7.58,0,0,0,0,1,semiconductor,light,damaged,high,formal,32.93
semiconductor-diode,2.96,13.34,0,0,0,0,1,semiconductor,light,damaged,high,formal,33.83
semiconductor-diode,7.64,1.84,0,0,0,0,1,semiconductor,light,damaged,low,formal,33.87
semiconductor-diode,6.3,16.25,0,0,0,0,1,semiconductor,light,broken,medium,informal,46.22
semiconductor-diode,6.94,5.09,0,0,0,0,1,semiconductor,light,working,medium,informal,32.07
semiconductor-diode,0.59,16.6,0,0,0,0,1,semiconductor,light,broken,medium,formal,33.0
semiconductor-diode,10.42,5.72,0,0,0,0,1,semiconductor,light,working,medium,informal,35.27
semiconductor-diode,8.35,19.33,0,0,0,0,1,semiconductor,light,damaged,low,none,36.84
semiconductor-diode,2.8,0.82,0,0,0,0,1,semiconductor,light,damaged,medium,informal,35.03
semiconductor-diode,11.51,16.45,0,0,0,0,1,semiconductor,light,damaged,low,none,34.85
semiconductor-diode,11.14,3.35,0,0,0,0,1,semiconductor,light,damaged,low,none,43.53
semiconductor-diode,7.65,6.31,0,0,0,0,1,semiconductor,light,working,low,formal,15.76
semiconductor-diode,3.48,17.51,0,0,0,0,1,semiconductor,light,damaged,high,formal,32.99
semiconductor-diode,4.7,9.59,0,0,0,0,1,semiconductor,light,working,low,none,25.07
semiconductor-diode,1.46,12.88,0,0,0,0,1,semiconductor,light,broken,high,informal,44.28
semiconductor-diode,2.37,4.05,0,0,0,0,1,semiconductor,light,broken,high,informal,48.94
semiconductor-diode,8.11,16.55,0,0,0,0,1,semiconductor,light,damaged,medium,formal,37.16
transistor,9.05,9.47,0,0,0,0,1,semiconductor,light,damaged,high,none,35.86
transistor,10.89,2.0,0,0,0,0,1,semiconductor,light,damaged,high,informal,46.92
transistor,11.47,17.02,0,0,0,0,1,semiconductor,light,damaged,low,formal,29.33
transistor,11.62,1.42,0,0,0,0,1,semiconductor,light,damaged,medium,formal,29.69
transistor,4.84,6.35,0,0,0,0,1,semiconductor,light,damaged,medium,none,30.88
transistor,8.3,17.78,0,0,0,0,1,semiconductor,light,damaged,high,none,38.72
transistor,5.54,7.63,0,0,0,0,1,semiconductor,light,broken,high,none,44.52
transistor,1.83,5.84,0,0,0,0,1,semiconductor,light,broken,medium,formal,32.28
transistor,8.64,14.68,0,0,0,0,1,semiconductor,light,damaged,medium,informal,39.75
transistor,9.73,13.23,0,0,0,0,1,semiconductor,light,damaged,medium,informal,35.92
transistor,4.4,16.96,0,0,0,0,1,semiconductor,light,damaged,high,formal,31.44
transistor,6.52,4.31,0,0,0,0,1,semiconductor,light,broken,low,informal,46.29
transistor,7.06,18.28,0,0,0,0,1,semiconductor,light,damaged,low,informal,30.53
transistor,1.47,9.39,0,0,0,0,1,semiconductor,light,broken,high,formal,30.75
transistor,3.08,13.48,0,0,0,0,1,semiconductor,light,broken,low,none,36.23
transistor,11.51,14.96,0,0,0,0,1,semiconductor,light,broken,medium,informal,52.77
transistor,7.58,6.44,0,0,0,0,1,semiconductor,light,damaged,low,formal,29.64
transistor,11.04,9.16,0,0,0,0,1,semiconductor,light,damaged,low,none,29.08
transistor,7.04,15.61,0,0,0,0,1,semiconductor,light,broken,medium,informal,41.01
transistor,3.96,17.23,0,0,0,0,1,semiconductor,light,broken,high,formal,35.97
transistor,4.34,0.73,0,0,0,0,1,semiconductor,light,broken,high,informal,40.71
transistor,9.16,14.53,0,0,0,0,1,semiconductor,light,broken,high,none,46.12
transistor,9.08,12.62,0,0,0,0,1,semiconductor,light,damaged,high,none,37.85
transistor,3.84,10.88,0,0,0,0,1,semiconductor,light,damaged,low,informal,25.87
transistor,2.45,16.01,0,0,0,0,1,semiconductor,light,damaged,medium,formal,18.42
transistor,9.79,15.41,0,0,0,0,1,semiconductor,light,working,medium,formal,16.88
transistor,11.86,19.04,0,0,0,0,1,semiconductor,light,damaged,medium,none,39.86
transistor,11.52,11.93,0,0,0,0,1,semiconductor,light,damaged,high,none,46.27
transistor,8.93,4.69,0,0,0,0,1,semiconductor,light,damaged,low,informal,33.05
transistor,7.53,15.73,0,0,0,0,1,semiconductor,light,damaged,high,informal,41.01
transistor,8.52,5.9,0,0,0,0,1,semiconductor,light,damaged,medium,informal,36.26
transistor,11.68,16.65,0,0,0,0,1,semiconductor,light,damaged,medium,formal,31.13
transistor,0.55,3.77,0,0,0,0,1,semiconductor,light,working,high,informal,29.97
transistor,10.07,19.51,0,0,0,0,1,semiconductor,light,damaged,medium,informal,34.91
transistor,3.06,4.27,0,0,0,0,1,semiconductor,light,damaged,high,formal,26.52
transistor,8.75,7.06,0,0,0,0,1,semiconductor,light,damaged,low,informal,30.41
transistor,1.69,10.67,0,0,0,0,1,semiconductor,light,working,high,informal,24.67
transistor,4.89,1.97,0,0,0,0,1,semiconductor,light,damaged,medium,informal,38.34
transistor,9.02,16.65,0,0,0,0,1,semiconductor,light,broken,low,informal,39.76
transistor,4.89,2.66,0,0,0,0,1,semiconductor,light,broken,medium,informal,35.85
transistor,0.85,10.75,0,0,0,0,1,semiconductor,light,broken,medium,none,31.83
transistor,9.68,10.52,0,0,0,0,1,semiconductor,light,working,medium,informal,26.3
transistor,8.88,15.23,0,0,0,0,1,semiconductor,light,broken,medium,formal,41.19
transistor,11.46,1.59,0,0,0,0,1,semiconductor,light,damaged,medium,formal,29.08
transistor,6.32,12.13,0,0,0,0,1,semiconductor,light,working,high,none,24.72
transistor,4.35,11.32,0,0,0,0,1,semiconductor,light,broken,low,none,38.78
transistor,9.81,15.03,0,0,0,0,1,semiconductor,light,broken,medium,none,45.11
transistor,2.54,5.85,0,0,0,0,1,semiconductor,light,damaged,medium,informal,28.1
transistor,6.16,17.13,0,0,0,0,1,semiconductor,light,damaged,medium,formal,28.16
transistor,9.08,2.43,0,0,0,0,1,semiconductor,light,working,medium,informal,19.66
transistor,5.01,15.87,0,0,0,0,1,semiconductor,light,damaged,medium,informal,35.08
transistor,6.79,8.94,0,0,0,0,1,semiconductor,light,broken,low,none,30.39
transistor,6.95,12.19,0,0,0,0,1,semiconductor,light,broken,high,informal,44.7
transistor,6.79,1.25,0,0,0,0,1,semiconductor,light,working,high,formal,32.38
transistor,2.45,15.92,0,0,0,0,1,semiconductor,light,working,medium,informal,27.47
transistor,6.32,10.19,0,0,0,0,1,semiconductor,light,broken,medium,informal,41.49
transistor,10.82,8.04,0,0,0,0,1,semiconductor,light,damaged,low,informal,34.02
transistor,9.75,11.0,0,0,0,0,1,semiconductor,light,damaged,high,formal,34.72
transistor,8.93,12.21,0,0,0,0,1,semiconductor,light,working,high,formal,25.46
transistor,0.66,14.65,0,0,0,0,1,semiconductor,light,damaged,high,formal,23.23
transistor,5.61,13.19,0,0,0,0,1,semiconductor,light,damaged,medium,informal,33.76
transistor,8.79,13.12,0,0,0,0,1,semiconductor,light,working,medium,informal,28.14
transistor,3.72,4.56,0,0,0,0,1,semiconductor,light,broken,medium,informal,36.56
transistor,2.7,15.9,0,0,0,0,1,semiconductor,light,broken,high,none,39.17
transistor,7.99,4.36,0,0,0,0,1,semiconductor,light,working,medium,formal,17.0
transistor,9.87,7.19,0,0,0,0,1,semiconductor,light,damaged,high,formal,40.45
transistor,8.79,15.1,0,0,0,0,1,semiconductor,light,working,medium,informal,31.92
transistor,5.97,15.59,0,0,0,0,1,semiconductor,light,working,high,none,35.41
transistor,10.6,15.68,0,0,0,0,1,semiconductor,light,damaged,high,informal,39.87
transistor,11.78,14.08,0,0,0,0,1,semiconductor,light,broken,low,none,39.69
transistor,9.41,13.44,0,0,0,0,1,semiconductor,light,damaged,medium,formal,23.82
transistor,4.51,3.26,0,0,0,0,1,semiconductor,light,working,low,none,17.7
transistor,6.6,7.94,0,0,0,0,1,semiconductor,light,damaged,medium,none,29.68
transistor,11.72,7.43,0,0,0,0,1,semiconductor,light,working,low,formal,16.48
transistor,11.88,5.58,0,0,0,0,1,semiconductor,light,broken,high,informal,39.9
transistor,7.47,8.78,0,0,0,0,1,semiconductor,light,broken,medium,none,36.98
transistor,10.81,2.95,0,0,0,0,1,semiconductor,light,working,low,formal,11.92
transistor,5.37,19.65,0,0,0,0,1,semiconductor,light,working,medium,formal,19.01
transistor,4.16,10.56,0,0,0,0,1,semiconductor,light,broken,medium,formal,25.84
transistor,3.14,12.37,0,0,0,0,1,semiconductor,light,working,medium,informal,21.46
transistor,5.35,0.39,0,0,0,0,1,semiconductor,light,broken,medium,none,35.26
transistor,4.97,6.86,0,0,0,0,1,semiconductor,light,working,medium,none,14.87
transistor,8.44,2.92,0,0,0,0,1,semiconductor,light,damaged,high,none,38.42
transistor,6.55,17.01,0,0,0,0,1,semiconductor,light,broken,high,formal,31.48
transistor,11.1,1.1,0,0,0,0,1,semiconductor,light,damaged,medium,informal,36.08
transistor,11.25,4.82,0,0,0,0,1,semiconductor,light,damaged,high,formal,46.76
transistor,7.51,13.64,0,0,0,0,1,semiconductor,light,damaged,medium,formal,25.13
transistor,6.77,13.4,0,0,0,0,1,semiconductor,light,broken,high,informal,45.45
transistor,11.23,9.57,0,0,0,0,1,semiconductor,light,damaged,medium,informal,36.47
transistor,6.88,14.45,0,0,0,0,1,semiconductor,light,broken,high,informal,47.9
transistor,7.9,7.89,0,0,0,0,1,semiconductor,light,damaged,high,none,40.68
transistor,9.46,11.25,0,0,0,0,1,semiconductor,light,broken,medium,none,32.41
transistor,9.61,9.89,0,0,0,0,1,semiconductor,light,broken,medium,informal,42.58
transistor,8.94,18.43,0,0,0,0,1,semiconductor,light,damaged,medium,formal,26.21
transistor,8.44,19.2,0,0,0,0,1,semiconductor,light,damaged,medium,informal,37.08
transistor,7.42,13.23,0,0,0,0,1,semiconductor,light,broken,high,none,43.21
transistor,11.16,19.8,0,0,0,0,1,semiconductor,light,damaged,low,informal,34.04
transistor,4.74,2.12,0,0,0,0,1,semiconductor,light,broken,medium,formal,37.72
transistor,8.0,11.18,0,0,0,0,1,semiconductor,light,damaged,medium,formal,26.05
transistor,2.33,15.65,0,0,0,0,1,semiconductor,light,broken,low,formal,26.57
transistor,10.14,15.53,0,0,0,0,1,semiconductor,light,damaged,medium,formal,29.44
transistor,5.0,1.51,0,0,0,0,1,semiconductor,light,damaged,medium,informal,32.03
transistor,1.02,7.24,0,0,0,0,1,semiconductor,light,broken,medium,none,26.79
transistor,6.98,19.01,0,0,0,0,1,semiconductor,light,working,low,informal,15.84
transistor,11.41,19.79,0,0,0,0,1,semiconductor,light,damaged,medium,informal,46.22
transistor,10.55,14.93,0,0,0,0,1,semiconductor,light,damaged,medium,informal,41.41
transistor,5.74,9.16,0,0,0,0,1,semiconductor,light,working,low,informal,19.65
transistor,6.51,6.91,0,0,0,0,1,semiconductor,light,working,high,none,34.08
transistor,1.4,14.4,0,0,0,0,1,semiconductor,light,damaged,high,informal,35.26
transistor,10.1,3.86,0,0,0,0,1,semiconductor,light,broken,low,none,31.92
transistor,1.43,18.29,0,0,0,0,1,semiconductor,light,damaged,medium,none,25.79
transistor,6.59,10.29,0,0,0,0,1,semiconductor,light,damaged,low,none,23.57
transistor,8.69,2.32,0,0,0,0,1,semiconductor,light,damaged,medium,none,35.31
transistor,3.73,10.14,0,0,0,0,1,semiconductor,light,broken,high,formal,32.58
transistor,7.3,19.38,0,0,0,0,1,semiconductor,light,working,high,none,28.79
transistor,3.81,18.12,0,0,0,0,1,semiconductor,light,damaged,low,informal,30.31
transistor,1.94,15.93,0,0,0,0,1,semiconductor,light,damaged,high,none,31.25
transistor,9.41,8.35,0,0,0,0,1,semiconductor,light,broken,high,formal,38.79
transistor,10.62,2.03,0,0,0,0,1,semiconductor,light,working,high,none,27.74
transistor,4.54,6.86,0,0,0,0,1,semiconductor,light,damaged,low,informal,28.7
transistor,10.85,6.15,0,0,0,0,1,semiconductor,light,working,high,none,35.53
transistor,7.57,9.61,0,0,0,0,1,semiconductor,light,damaged,low,informal,26.49
transistor,8.07,8.66,0,0,0,0,1,semiconductor,light,damaged,medium,informal,32.65
transistor,0.77,13.37,0,0,0,0,1,semiconductor,light,broken,medium,formal,19.24
transistor,11.85,5.28,0,0,0,0,1,semiconductor,light,working,medium,none,31.48
transistor,5.28,2.36,0,0,0,0,1,semiconductor,light,damaged,high,informal,31.5
transistor,1.88,3.27,0,0,0,0,1,semiconductor,light,damaged,high,informal,29.53
transistor,4.08,0.42,0,0,0,0,1,semiconductor,light,broken,medium,none,36.26
transistor,8.65,16.58,0,0,0,0,1,semiconductor,light,damaged,low,none,33.57
transistor,0.65,7.1,0,0,0,0,1,semiconductor,light,broken,low,informal,30.86
transistor,5.43,0.36,0,0,0,0,1,semiconductor,light,working,medium,formal,13.25
transistor,3.69,17.97,0,0,0,0,1,semiconductor,light,damaged,medium,none,31.12
transistor,10.96,0.51,0,0,0,0,1,semiconductor,light,damaged,medium,informal,32.24
transistor,8.63,5.7,0,0,0,0,1,semiconductor,light,damaged,high,formal,34.54
transistor,1.24,5.39,0,0,0,0,1,semiconductor,light,damaged,low,informal,27.59
transistor,3.14,16.35,0,0,0,0,1,semiconductor,light,working,medium,informal,24.27
transistor,1.82,14.29,0,0,0,0,1,semiconductor,light,working,low,informal,12.34
transistor,2.61,0.21,0,0,0,0,1,semiconductor,light,damaged,medium,formal,24.92
transistor,1.12,8.59,0,0,0,0,1,semiconductor,light,broken,high,none,36.58
transistor,4.57,7.12,0,0,0,0,1,semiconductor,light,broken,high,none,34.85
transistor,7.56,9.27,0,0,0,0,1,semiconductor,light,working,high,informal,31.02
transistor,6.8,18.85,0,0,0,0,1,semiconductor,light,working,medium,formal,26.71
transistor,9.61,1.25,0,0,0,0,1,semiconductor,light,working,medium,informal,28.41
transistor,11.51,19.06,0,0,0,0,1,semiconductor,light,damaged,high,informal,43.56
transistor,3.23,5.25,0,0,0,0,1,semiconductor,light,damaged,medium,formal,22.54
transistor,8.03,3.79,0,0,0,0,1,semiconductor,light,damaged,medium,informal,41.19
transistor,9.48,15.38,0,0,0,0,1,semiconductor,light,damaged,medium,none,31.3
transistor,8.32,2.11,0,0,0,0,1,semiconductor,light,broken,medium,informal,43.44
transistor,1.16,7.62,0,0,0,0,1,semiconductor,light,broken,low,informal,28.73
transistor,5.42,11.58,0,0,0,0,1,semiconductor,light,damaged,low,formal,24.19
heat-sink,7.51,18.42,0,0,0,0,1,metal,light,working,low,informal,11.57
heat-sink,10.64,1.11,0,0,0,0,1,metal,light,broken,medium,none,35.27
heat-sink,4.73,15.64,0,0,0,0,1,metal,light,working,low,informal,12.41
heat-sink,6.45,11.45,0,0,0,0,1,metal,light,working,high,none,23.14
heat-sink,8.05,9.33,0,0,0,0,1,metal,light,broken,high,informal,43.22
heat-sink,7.12,7.89,0,0,0,0,1,metal,light,damaged,medium,informal,18.5
heat-sink,5.42,5.28,0,0,0,0,1,metal,light,broken,medium,formal,24.95
heat-sink,9.19,6.47,0,0,0,0,1,metal,light,broken,low,none,25.85
heat-sink,3.33,0.19,0,0,0,0,1,metal,light,damaged,medium,informal,21.89
heat-sink,5.11,8.6,0,0,0,0,1,metal,light,working,low,informal,12.78
heat-sink,1.24,14.68,0,0,0,0,1,metal,light,damaged,low,informal,12.49
heat-sink,9.69,9.24,0,0,0,0,1,metal,light,working,high,formal,14.44
heat-sink,8.99,9.59,0,0,0,0,1,metal,light,damaged,high,none,37.66
heat-sink,7.65,15.21,0,0,0,0,1,metal,light,broken,medium,none,30.55
heat-sink,7.93,8.05,0,0,0,0,1,metal,light,damaged,high,none,26.01
heat-sink,11.2,11.57,0,0,0,0,1,metal,light,working,medium,none,13.95
heat-sink,9.97,14.92,0,0,0,0,1,metal,light,working,high,informal,25.67
heat-sink,1.21,9.52,0,0,0,0,1,metal,light,damaged,high,none,24.41
heat-sink,8.45,17.74,0,0,0,0,1,metal,light,damaged,high,none,30.41
heat-sink,7.7,14.01,0,0,0,0,1,metal,light,damaged,high,none,36.66
heat-sink,5.85,14.02,0,0,0,0,1,metal,light,broken,medium,informal,28.48
heat-sink,1.2,16.89,0,0,0,0,1,metal,light,damaged,high,formal,20.5
heat-sink,0.85,18.69,0,0,0,0,1,metal,light,working,high,none,11.19
heat-sink,8.18,17.78,0,0,0,0,1,metal,light,damaged,medium,informal,27.41
heat-sink,1.45,17.84,0,0,0,0,1,metal,light,broken,high,informal,26.68
heat-sink,8.18,13.0,0,0,0,0,1,metal,light,broken,high,none,38.4
heat-sink,10.49,17.38,0,0,0,0,1,metal,light,working,high,informal,24.75
heat-sink,8.29,6.57,0,0,0,0,1,metal,light,damaged,medium,none,23.35
heat-sink,9.99,9.02,0,0,0,0,1,metal,light,damaged,low,informal,19.87
heat-sink,4.56,10.95,0,0,0,0,1,metal,light,damaged,low,none,16.29
heat-sink,3.67,0.33,0,0,0,0,1,metal,light,working,medium,formal,5.93
heat-sink,7.66,2.25,0,0,0,0,1,metal,light,damaged,medium,formal,16.4
heat-sink,6.32,1.71,0,0,0,0,1,metal,light,working,medium,formal,8.93
heat-sink,11.02,14.49,0,0,0,0,1,metal,light,broken,high,none,34.53
heat-sink,9.28,12.17,0,0,0,0,1,metal,light,damaged,low,none,21.09
heat-sink,8.82,9.91,0,0,0,0,1,metal,light,damaged,medium,informal,27.3
heat-sink,4.72,14.98,0,0,0,0,1,metal,light,broken,high,formal,25.48
heat-sink,4.06,14.54,0,0,0,0,1,metal,light,damaged,low,informal,19.83
heat-sink,8.8,6.55,0,0,0,0,1,metal,light,damaged,medium,none,23.93
heat-sink,2.41,6.39,0,0,0,0,1,metal,light,damaged,high,formal,21.56
heat-sink,4.13,15.6,0,0,0,0,1,metal,light,damaged,high,none,27.68
heat-sink,5.56,19.67,0,0,0,0,1,metal,light,damaged,low,formal,15.9
heat-sink,8.48,18.5,0,0,0,0,1,metal,light,working,low,none,12.25
heat-sink,4.84,13.21,0,0,0,0,1,metal,light,damaged,high,formal,22.51
heat-sink,0.94,4.18,0,0,0,0,1,metal,light,damaged,low,formal,3.5
heat-sink,11.01,7.37,0,0,0,0,1,metal,light,damaged,low,formal,19.0
heat-sink,7.11,11.22,0,0,0,0,1,metal,light,broken,high,none,38.4
heat-sink,7.66,19.8,0,0,0,0,1,metal,light,broken,low,informal,26.69
heat-sink,7.08,14.43,0,0,0,0,1,metal,light,damaged,high,formal,30.58
heat-sink,4.25,12.28,0,0,0,0,1,metal,light,working,low,none,10.86
heat-sink,4.73,13.43,0,0,0,0,1,metal,light,broken,high,formal,33.63
heat-sink,9.4,15.7,0,0,0,0,1,metal,light,working,low,informal,15.87
heat-sink,9.02,6.39,0,0,0,0,1,metal,light,working,high,formal,17.82
heat-sink,4.12,11.86,0,0,0,0,1,metal,light,damaged,low,formal,8.99
heat-sink,3.84,13.2,0,0,0,0,1,metal,light,working,medium,formal,4.4
heat-sink,1.27,13.43,0,0,0,0,1,metal,light,damaged,high,formal,14.58
heat-sink,2.16,6.14,0,0,0,0,1,metal,light,broken,medium,informal,22.63
heat-sink,11.3,10.98,0,0,0,0,1,metal,light,broken,medium,informal,33.07
heat-sink,1.53,12.86,0,0,0,0,1,metal,light,working,medium,informal,13.59
heat-sink,8.22,2.99,0,0,0,0,1,metal,light,damaged,low,none,24.06
